time,u10,v10,d2m,t2m,sp,tp,blh,t_level1,t_level2,t_level1_minus_t2m,t_level2_minus_t2m,Raw Conc.
2023-08-16 22:00:00,2.9455700450558076,-0.008803058145244754,298.39513980682176,302.164727207089,97703.14716457156,3.469446951953614e-18,173.78696001754923,295.60247565637144,301.8925800351085,-6.562251550717576,-0.27214717198052085,27.0
2023-08-16 23:00:00,3.53638868773947,-0.1109148941607818,298.0896640917468,302.2882673891476,97709.85046705641,3.469446951953614e-18,241.63760616837698,295.3392108308106,301.4608642672394,-6.94905655833702,-0.827403121908219,26.0
2023-08-17 00:00:00,3.855961495455547,-0.29951130171907947,297.68306233583013,302.8967257158601,97747.19268561341,3.469446951953614e-18,309.83147976245954,295.0707281861913,301.03873800466727,-7.825997529668825,-1.857987711192834,26.0
2023-08-17 01:00:00,4.0574924945339355,-0.5235158006222733,297.4214152650937,302.80652233335763,97853.56394960983,3.469446951953614e-18,372.41448788943717,294.86746827980346,300.68843901706276,-7.939054053554173,-2.1180833162948716,33.0
2023-08-17 02:00:00,4.211189388540816,-0.7055460154766588,297.4696966936177,303.42461129105317,97912.86239466806,3.469446951953614e-18,452.02880304277255,294.78508784827136,300.44063961916186,-8.639523442781808,-2.983971671891311,38.0
2023-08-17 03:00:00,4.586235750321656,-0.889125248651591,297.4381960054953,303.6123556796643,97940.5738138734,3.469446951953614e-18,537.7308891633148,294.82925128075317,300.3367298080911,-8.78310439891112,-3.2756258715731974,38.0
2023-08-17 04:00:00,4.884706039341597,-1.109360012703896,297.56938753955654,303.95002747368636,97962.97914500759,3.469446951953614e-18,652.4916945059606,294.99114469370403,300.1039962751295,-8.958882779982332,-3.8460311985568865,33.0
2023-08-17 05:00:00,4.752189485243008,-1.2247824397747542,297.8195530510708,305.7443586616449,97980.01185405096,3.469446951953614e-18,835.68482619274,295.19651993214256,299.98236468221126,-10.54783872950236,-5.761993979433669,34.0
2023-08-17 06:00:00,4.326455573944964,-1.42172709651193,297.9983636160088,307.36308076157155,97956.79148117545,3.469446951953614e-18,1082.8411016204277,295.37893206598585,300.7709604707315,-11.984148695585702,-6.592120290840057,40.0
2023-08-17 07:00:00,3.892576375774655,-1.5798229220948519,298.1241087694133,307.91823548603094,97923.80724090882,3.908236133777906e-05,1295.0315328815705,295.14086319551836,301.25563005093767,-12.777372290512574,-6.662605435093269,39.0
2023-08-17 08:00:00,3.697712060537578,-1.4715287209238568,298.4270084936372,308.93301471992555,97866.97055457953,2.3193252521122527e-06,1348.59669155208,294.99890091122353,301.6725855018304,-13.934113808702023,-7.260429218095169,39.0
2023-08-17 09:00:00,3.876130159605818,-1.4203562838388792,298.2521723145839,309.0310496045461,97783.3372918158,1.7654565351910314e-06,1412.1154460769847,295.05444012940046,301.99270575217747,-13.976609475145665,-7.038343852368655,38.0
2023-08-17 10:00:00,3.239202448720091,-1.277311981406052,298.2154092451514,307.97619565711096,97693.81576830853,7.961862805782908e-07,1398.9282864150823,295.9189998422322,302.87204928567513,-12.057195814878753,-5.1041463714358315,34.0
2023-08-17 11:00:00,3.0217699819579527,-1.1053435315718578,298.2166604407076,307.77980839454085,97630.44211454365,3.1155115327169414e-07,1397.1471166306117,296.0982389779993,303.09662703839666,-11.68156941654155,-4.683181356144189,36.0
2023-08-17 12:00:00,2.026812814349364,-0.6239826614301498,298.5732879741123,307.7395925728542,97612.96030086733,3.469446951953614e-18,1239.9055925743644,296.2066379937556,303.2484138648828,-11.5329545790986,-4.491178707971358,32.0
2023-08-17 13:00:00,1.474749135319082,0.14895006426941504,299.19951135002253,307.30557919196684,97635.14939643748,3.469446951953614e-18,122.40039238159494,296.30401377915854,303.3192304812041,-11.001565412808304,-3.9863487107627407,33.0
2023-08-17 14:00:00,1.4478359661153453,0.506649923175231,299.02147358234,306.3556038742463,97673.8721959033,3.469446951953614e-18,57.66769658370464,296.36831987350143,303.3155404019599,-9.987284000744864,-3.0400634722864197,38.0
2023-08-17 15:00:00,1.207173867524826,0.7785506168748119,299.19377057041146,305.08294950304474,97713.57637215966,3.469446951953614e-18,43.5628551261523,296.4485379656038,303.2716120063727,-8.63441153744094,-1.8113374966720244,35.0
2023-08-17 16:00:00,0.8313233532183812,1.0416781094668692,298.99391048023284,305.1447901481472,97771.14493270566,3.469446951953614e-18,37.00540449975445,296.51239748984716,303.18960763387184,-8.632392658300034,-1.95518251427535,42.0
2023-08-17 17:00:00,0.5345651308658568,1.1522752759285892,298.7126490791586,304.1041528464488,97810.59960638816,3.469446951953614e-18,38.49392772734449,296.5226450984485,303.07067896524075,-7.58150774800032,-1.0334738812080673,39.0
2023-08-17 18:00:00,0.6377949687899712,1.3992545952321112,298.81535751438014,304.02248650679553,97821.6775206683,3.469446951953614e-18,47.710487808854694,296.48376999609354,302.9390112969261,-7.538716510701988,-1.083475209869448,51.0
2023-08-17 19:00:00,0.8960835719336852,1.5726898146264687,298.60408946471796,303.9512621699662,97801.65078073842,3.469446951953614e-18,68.28968272233254,296.3891206386672,302.7380077447258,-7.562141531299005,-1.2132544252403932,50.0
2023-08-17 20:00:00,1.2854230963470628,1.4928125601678124,298.18405575650615,303.26307774061144,97778.66327693182,3.469446951953614e-18,106.01218519628316,296.23397278458924,302.44468170035475,-7.029104956022195,-0.8183960402566868,40.0
2023-08-17 21:00:00,1.6262540651835853,1.11869036543885,297.9823924727318,303.1980268851814,97731.74015953792,3.469446951953614e-18,140.41080085134337,296.05341744221283,302.13777052348024,-7.1446094429685445,-1.0602563617011356,37.0
2023-08-17 22:00:00,2.4276569079597126,0.3015489310334047,297.61844176533594,302.4258125547235,97730.59244769812,3.469446951953614e-18,216.18096864022291,295.73111134874654,301.8099175593031,-6.694701205976969,-0.6158949954204331,31.0
2023-08-17 23:00:00,2.334037989736787,-0.4660376252412629,297.6620496104588,302.16920739073305,97741.90323104721,8.308030753857539e-07,223.6308106190838,295.5379580288234,301.3926565604475,-6.631249361909624,-0.7765508302855437,25.0
2023-08-18 00:00:00,1.8397565607318767,-0.7424620007619105,298.16944620839325,302.72972422475067,97764.79093382423,2.042390893651642e-06,215.3825132195982,295.3469435446405,301.0076896309002,-7.382780680110159,-1.7220345938504806,30.0
2023-08-18 01:00:00,1.531675352010744,-0.8593923217731243,298.47183073444694,302.73670907799095,97792.48571952464,1.2115878182693576e-06,203.59716669435855,295.1599011839752,300.6866762403538,-7.576807894015758,-2.0500328376371613,31.0
2023-08-18 02:00:00,1.6101321040653953,-0.9400509394554201,298.6549836839625,303.16063322642003,97880.1609239852,3.469446951953614e-18,272.1342677316962,295.02560110244184,300.46748083251697,-8.135032123978192,-2.6931523939030626,33.0
